Date,Value,Return,Weights
10,10000.0,0.0,"[('YPA', 0, -0.01381512537211839), ('AOX', 0, -0.014464143497188865), ('KWE', 0, -0.010430247718383322), ('VSR', 0, -0.00298962621854633), ('VWR', 0, 0.0007923930269414869), ('ZNX', 0, 0.008025682182985525), ('MWN', 0, -0.025541925726768545), ('MZJ', 0, -0.017488131806757855), ('VEO', 0, -0.010096199638060655), ('GJA', 0, -0.015079365079365125), ('TUW', 0, 0.007028504490433413), ('HBM', 0, 0.00906344410876127), ('WNF', 0, -0.02085402184707059), ('ABM', 0, -0.006714517249363259), ('RLR', 0, -0.010112234692743602), ('GPE', 0, -0.029978586723768668), ('BUL', 0, -0.02208807792564137), ('PKU', 0, -0.028197198471893708), ('VLK', 0, -0.015979708306911745), ('VYQ', 0, -0.018518518518518517), ('EVW', 0, -0.03287012292891513), ('NQW', 0, -0.0166539893510549), ('PHV', 0, -0.024079862218536745), ('DAI', 0, -0.011387163561076545), ('WGQ', 0, -0.013661962038517717), ('JFL', 0, -0.03836048344718867), ('RLF', 0, -0.003256030301016645), ('NFR', 0, -0.007659167065581625), ('ZKY', 0, -0.022001384652360227), ('STK', 0, -0.008305550681406022), ('OWG', 0, -0.00729779039124264), ('YLF', 0, 0.003457307490832879), ('CPM', 0, -0.01665799062988021), ('TGI', 0, -0.006487488415199121), ('MGW', 0, -0.007961321514907421), ('NTR', 0, -0.002920317062995423), ('KKD', 0, -0.00931649593783109), ('JPN', 0, -0.020106211452632274), ('CGS', 0, -0.03131908621960212), ('VOX', 0, -0.028406234288587292)]"
11,10000.0,0.0,"[('YPA', 0, -0.0014367856117240673), ('AOX', 0, 0.00021487687216589576), ('KWE', 0, 0.019762845849802417), ('VSR', 0, 0.06746627091252), ('VWR', 0, 0.013460015835312741), ('ZNX', 0, 0.019108280254777087), ('MWN', 0, 0.013191929643041913), ('MZJ', 0, -0.013997939389633191), ('VEO', 0, 0.013181949389011741), ('GJA', 0, 0.003384367445608394), ('TUW', 0, 0.05506010081426917), ('HBM', 0, 0.0419161676646707), ('WNF', 0, 0.01622718052738338), ('ABM', 0, 0.014452214452214559), ('RLR', 0, -0.006511001347103708), ('GPE', 0, 0.044150110375275976), ('BUL', 0, 0.005611672278339024), ('PKU', 0, 0.01965555971546232), ('VLK', 0, 0.0027065343472096113), ('VYQ', 0, -0.012754716981132059), ('EVW', 0, 0.0024868748273004534), ('NQW', 0, 0.0017098888572243452), ('PHV', 0, 0.013810908853230495), ('DAI', 0, -0.003664921465968601), ('WGQ', 0, 0.008141543016247848), ('JFL', 0, 0.03415300546448087), ('RLF', 0, -0.06493000000000002), ('NFR', 0, 0.020260492040520894), ('ZKY', 0, -0.004238439960663984), ('STK', 0, 0.008257151282807297), ('OWG', 0, -0.00939350622830306), ('YLF', 0, 0.004071831280016711), ('CPM', 0, 0.011116993118051848), ('TGI', 0, -0.00559701492537318), ('MGW', 0, -0.0038014165962699303), ('NTR', 0, 0.030543933054393325), ('KKD', 0, 0.009047555377278606), ('JPN', 0, -0.020634356938931855), ('CGS', 0, 0.028718143780905387), ('VOX', 0, 0.0015523932729625428)]"
12,10000.0,0.0,"[('YPA', 0, -0.004836099178690237), ('AOX', 0, -0.000787352333322714), ('KWE', 0, 0.014211886304909487), ('VSR', 0, 0.0047753373469291704), ('VWR', 0, 0.04062499999999997), ('ZNX', 0, -0.0039062500000000555), ('MWN', 0, -0.005446344991915587), ('MZJ', 0, -0.017763845350052068), ('VEO', 0, -0.013295346628679882), ('GJA', 0, -0.002409251525859277), ('TUW', 0, 0.013230429988974621), ('HBM', 0, 0.011494252873563229), ('WNF', 0, 0.007984031936127753), ('ABM', 0, -0.011718750000000116), ('RLR', 0, 0.005649717514124294), ('GPE', 0, -0.014799154334038113), ('BUL', 0, -0.011300223214285745), ('PKU', 0, -0.03708463374334489), ('VLK', 0, -0.004691516709511502), ('VYQ', 0, -0.011696353489794439), ('EVW', 0, -0.03197353914002215), ('NQW', 0, -0.006218248323511429), ('PHV', 0, 0.022506898419165908), ('DAI', 0, -0.022070415133999037), ('WGQ', 0, -0.005348902251433469), ('JFL', 0, -0.017437252311757034), ('RLF', 0, -0.019681235985897647), ('NFR', 0, -0.04349881796690299), ('ZKY', 0, -0.006166167280514036), ('STK', 0, -0.010412401286926009), ('OWG', 0, -0.0014430014430014489), ('YLF', 0, -0.02238223978371637), ('CPM', 0, -0.0549738219895288), ('TGI', 0, -0.011257035647279643), ('MGW', 0, 0.002152571670852119), ('NTR', 0, 0.013195290296386492), ('KKD', 0, 0.0046378091872790765), ('JPN', 0, 0.0016587662561580586), ('CGS', 0, -0.007025328156775791), ('VOX', 0, 0.0072332730560578954)]"
13,10000.0,0.0,"[('YPA', 0, 0.004618635193810259), ('AOX', 0, 7.159741812621074e-05), ('KWE', 0, 0.045859872611465125), ('VSR', 0, 0.045848476376851924), ('VWR', 0, 0.025525525525525516), ('ZNX', 0, 0.03137254901960787), ('MWN', 0, -0.009583297681184261), ('MZJ', 0, 0.02164343360234768), ('VEO', 0, -0.018575553416746937), ('GJA', 0, -0.006601191434551547), ('TUW', 0, 0.0018135654697134824), ('HBM', 0, 0.031249999999999965), ('WNF', 0, 0.009900990099009866), ('ABM', 0, 0.021855382469193323), ('RLR', 0, 0.006292134831460699), ('GPE', 0, 0.05793991416309004), ('BUL', 0, 0.03569916748977001), ('PKU', 0, 0.03203050524308865), ('VLK', 0, -0.016594563182023587), ('VYQ', 0, 0.02052392739273937), ('EVW', 0, 0.05153758542141237), ('NQW', 0, 0.0018812367086536632), ('PHV', 0, 0.013032869059704081), ('DAI', 0, 0.13648576034390109), ('WGQ', 0, -0.01177463006572692), ('JFL', 0, 0.05539123420274274), ('RLF', 0, 0.006083636363636396), ('NFR', 0, -0.0034602076124567614), ('ZKY', 0, 0.006122061536066709), ('STK', 0, 0.009103268901105518), ('OWG', 0, 0.03014037985136253), ('YLF', 0, 0.0033504400776450953), ('CPM', 0, 0.017174515235457034), ('TGI', 0, -0.01897533206831113), ('MGW', 0, -0.043154229179548906), ('NTR', 0, 0.00721298337006625), ('KKD', 0, -0.01002418113871181), ('JPN', 0, 0.007453151618398718), ('CGS', 0, 0.028672500465462655), ('VOX', 0, -0.010002564760194935)]"
14,10000.0,0.0,"[('YPA', 0, -0.01047411453775527), ('AOX', 0, -0.0003581620202123184), ('KWE', 0, -0.00609013398294771), ('VSR', 0, -0.015503822507350877), ('VWR', 0, -0.013909224011712995), ('ZNX', 0, -0.04182509505703427), ('MWN', 0, -0.0061339092872569655), ('MZJ', 0, 0.010484739676840273), ('VEO', 0, 0.008924193390212774), ('GJA', 0, -0.012155591572123176), ('TUW', 0, -0.017378711078928327), ('HBM', 0, -0.019283746556473785), ('WNF', 0, 0.003921568627451071), ('ABM', 0, 0.0), ('RLR', 0, 0.029589102277802495), ('GPE', 0, 0.0750507099391481), ('BUL', 0, -0.011307901907357117), ('PKU', 0, 0.010345464622205711), ('VLK', 0, 0.00196979645436627), ('VYQ', 0, 0.03840323395654368), ('EVW', 0, 0.015705388572975855), ('NQW', 0, 0.001306229079924893), ('PHV', 0, 0.016381810712907553), ('DAI', 0, 0.01276595744680866), ('WGQ', 0, 0.006544316403471244), ('JFL', 0, 0.003057324840764266), ('RLF', 0, 0.0020737477093897994), ('NFR', 0, 0.0029761904761904127), ('ZKY', 0, 0.0034656320388615704), ('STK', 0, -0.005330677757600589), ('OWG', 0, 0.005811623246492969), ('YLF', 0, 0.030000265020008993), ('CPM', 0, -0.001416122004357249), ('TGI', 0, -0.006769825918762117), ('MGW', 0, 0.02755008333049904), ('NTR', 0, 0.03341953451362641), ('KKD', 0, 0.006972509659368574), ('JPN', 0, -0.012118650038751488), ('CGS', 0, 0.018280542986425303), ('VOX', 0, -0.008290155440414514)]"
15,10000.0,0.0,"[('YPA', 0, -0.025412119822040728), ('AOX', 0, -0.010748065502265198), ('KWE', 0, -0.015931372549019704), ('VSR', 0, -0.027423349040274287), ('VWR', 0, -0.03489235337787681), ('ZNX', 0, -0.0634920634920634), ('MWN', 0, 8.692628650896126e-05), ('MZJ', 0, 0.024518513254210707), ('VEO', 0, -0.019828926905132115), ('GJA', 0, -0.023625922887612876), ('TUW', 0, -0.05195283714075166), ('HBM', 0, 0.016853932584269676), ('WNF', 0, -0.03125000000000003), ('ABM', 0, -0.01569965870307178), ('RLR', 0, -0.036980804684958214), ('GPE', 0, -0.04150943396226411), ('BUL', 0, -0.022461072068347743), ('PKU', 0, -0.0535746937282867), ('VLK', 0, 0.00045871559633023053), ('VYQ', 0, 0.0170316301703163), ('EVW', 0, -0.06878165822447344), ('NQW', 0, -0.018385650224215268), ('PHV', 0, -0.029816654214993445), ('DAI', 0, -0.038281979458450056), ('WGQ', 0, -0.02459363957597166), ('JFL', 0, -0.04927609855219705), ('RLF', 0, -0.03258649560364559), ('NFR', 0, -0.020771513353115636), ('ZKY', 0, -0.03223731440691794), ('STK', 0, -0.021436984687868164), ('OWG', 0, -0.0380553895198246), ('YLF', 0, -0.026321883442686125), ('CPM', 0, -0.00130904330751614), ('TGI', 0, -0.02531645569620251), ('MGW', 0, 0.0040382642084008154), ('NTR', 0, -0.01578440808469683), ('KKD', 0, -0.02694716415277416), ('JPN', 0, -0.0008323229441552577), ('CGS', 0, -0.009953785993601052), ('VOX', 0, -0.016457680250783764)]"
16,10000.0,0.0,"[('YPA', 0, -0.00837370573102364), ('AOX', 0, 0.00767779961868449), ('KWE', 0, -0.013698630136986231), ('VSR', 0, -0.02596317699609149), ('VWR', 0, 0.0023076923076922585), ('ZNX', 0, -0.048305084745762734), ('MWN', 0, 0.013472403302911754), ('MZJ', 0, 0.007595726970033289), ('VEO', 0, -0.01566838556128519), ('GJA', 0, -0.011426650983028058), ('TUW', 0, -0.02837155071900507), ('HBM', 0, -0.03591160220994472), ('WNF', 0, -0.009072580645161275), ('ABM', 0, -0.0319001386962551), ('RLR', 0, 0.0004504504504505209), ('GPE', 0, 0.0059055118110236705), ('BUL', 0, -0.020157879898505676), ('PKU', 0, -0.06356259659969087), ('VLK', 0, -0.013165651404991098), ('VYQ', 0, -0.0894019138755981), ('EVW', 0, -0.010020040080160362), ('NQW', 0, -0.002907097470825212), ('PHV', 0, 0.009209172563103997), ('DAI', 0, -0.012135922330097087), ('WGQ', 0, 0.002898130705694662), ('JFL', 0, -0.0008014961261020876), ('RLF', 0, -0.014792389236509417), ('NFR', 0, -0.0075757575757576835), ('ZKY', 0, 0.012827035021561104), ('STK', 0, -0.030873856523832423), ('OWG', 0, -0.0012427506213753578), ('YLF', 0, 0.011310184451138874), ('CPM', 0, 0.005352266521026861), ('TGI', 0, 0.0019980019980019555), ('MGW', 0, -0.004945109286915241), ('NTR', 0, 0.016037551339722282), ('KKD', 0, 0.010334043421112275), ('JPN', 0, 0.010469451429868545), ('CGS', 0, -0.029982046678635577), ('VOX', 0, -0.0045152722443559555)]"
17,10000.0,0.0,"[('YPA', 0, -0.024371898454900256), ('AOX', 0, -0.03558077327417958), ('KWE', 0, -0.027777777777777745), ('VSR', 0, -0.022929178071916814), ('VWR', 0, -0.05141980046047582), ('ZNX', 0, -0.02493321460374008), ('MWN', 0, -0.04631217838765001), ('MZJ', 0, -0.025851089463357513), ('VEO', 0, -0.029216199879105436), ('GJA', 0, -0.025667176610572804), ('TUW', 0, -0.01519999999999996), ('HBM', 0, -0.10028653295128942), ('WNF', 0, 0.003051881993896171), ('ABM', 0, -0.01790830945558739), ('RLR', 0, -0.0024763619990994918), ('GPE', 0, -0.07436399217221132), ('BUL', 0, -0.037836282549273625), ('PKU', 0, -0.06622653187538685), ('VLK', 0, -0.00517722023098368), ('VYQ', 0, -0.08278380579565454), ('EVW', 0, -0.05986119144013882), ('NQW', 0, -0.03198800449831316), ('PHV', 0, -0.05508856199339533), ('DAI', 0, -0.04815724815724817), ('WGQ', 0, -0.025718826759138665), ('JFL', 0, -0.03422459893048131), ('RLF', 0, -0.03536588711790871), ('NFR', 0, -0.015267175572518941), ('ZKY', 0, -0.04591468997086985), ('STK', 0, -0.015525057442712539), ('OWG', 0, -0.03401078390709251), ('YLF', 0, -0.029135092761954477), ('CPM', 0, 0.003694046066927305), ('TGI', 0, 0.0), ('MGW', 0, -0.021237120233243773), ('NTR', 0, -0.010202117420596749), ('KKD', 0, -0.022834327755596445), ('JPN', 0, -0.043938965809550715), ('CGS', 0, -0.03275957801221549), ('VOX', 0, -0.02214514407684094)]"
18,10000.0,0.0,"[('YPA', 0, -0.009812361603128759), ('AOX', 0, -0.001341529422993627), ('KWE', 0, 0.025974025974025997), ('VSR', 0, 0.02346726312701671), ('VWR', 0, 0.031553398058252476), ('ZNX', 0, 0.019178082191780903), ('MWN', 0, 0.03705035971223013), ('MZJ', 0, -0.10031802120141338), ('VEO', 0, 0.018161062681610628), ('GJA', 0, 0.03803210048848569), ('TUW', 0, -0.025182778229082086), ('HBM', 0, 0.02547770700636945), ('WNF', 0, 0.01926977687626788), ('ABM', 0, 0.012885971310478823), ('RLR', 0, -0.004400812457684502), ('GPE', 0, 0.07610993657505273), ('BUL', 0, 0.028708133971291894), ('PKU', 0, 0.018559434379142807), ('VLK', 0, -0.007739524953295948), ('VYQ', 0, -0.03961388634280472), ('EVW', 0, 0.04490925868963399), ('NQW', 0, 0.010412632847123656), ('PHV', 0, 0.030500397140587606), ('DAI', 0, 0.014455343314403592), ('WGQ', 0, -0.0003336793711998807), ('JFL', 0, 0.02934662236987825), ('RLF', 0, 0.02119168535050094), ('NFR', 0, 0.020671834625322922), ('ZKY', 0, -0.002210089821155864), ('STK', 0, -0.0003153977165206041), ('OWG', 0, 0.02919708029197079), ('YLF', 0, 0.004144798815771669), ('CPM', 0, -0.011582593634985854), ('TGI', 0, 0.0009970089730807366), ('MGW', 0, -0.0013540044682148606), ('NTR', 0, 0.021197977440684485), ('KKD', 0, 0.007529152511247888), ('JPN', 0, 0.01184646076547946), ('CGS', 0, 0.04535017221584395), ('VOX', 0, 0.018553888130968615)]"
19,10000.0,0.0,"[('YPA', 0, -0.00926045712511076), ('AOX', 0, -0.00522435983191423), ('KWE', 0, -0.02151898734177214), ('VSR', 0, -0.010318143030041546), ('VWR', 0, 0.013333333333333327), ('ZNX', 0, 0.01075268817204294), ('MWN', 0, -0.05601803676725628), ('MZJ', 0, -0.010722281135854907), ('VEO', 0, 0.00397512995617165), ('GJA', 0, -0.004537815126050473), ('TUW', 0, -0.00458333333333331), ('HBM', 0, -0.037267080745341644), ('WNF', 0, -0.00796019900497513), ('ABM', 0, -0.005760921747479475), ('RLR', 0, -0.022781366882012977), ('GPE', 0, 0.02750491159135571), ('BUL', 0, 0.010174418604651205), ('PKU', 0, -0.027765726681128006), ('VLK', 0, -0.029720279720279637), ('VYQ', 0, -0.04685496137671877), ('EVW', 0, 0.007948189579040423), ('NQW', 0, -0.0150321509176852), ('PHV', 0, 0.038044036791531795), ('DAI', 0, -0.01017811704834602), ('WGQ', 0, -0.01082965545377004), ('JFL', 0, 0.0010758472296933607), ('RLF', 0, 0.025249590618562055), ('NFR', 0, -0.009620253164557026), ('ZKY', 0, -0.027976919041790425), ('STK', 0, 0.009338717819283306), ('OWG', 0, -0.0037546933667083797), ('YLF', 0, -0.02412286579645662), ('CPM', 0, -0.0049282663454167435), ('TGI', 0, -0.032868525896414175), ('MGW', 0, -0.015761643278421725), ('NTR', 0, -0.003237478575509324), ('KKD', 0, -0.025517178529116898), ('JPN', 0, -0.05547259340179472), ('CGS', 0, -0.015742266154127757), ('VOX', 0, -0.02598446289847305)]"
20,10000.0,0.0,"[('YPA', 0, -0.011268844873581752), ('AOX', 0, 0.013954543459237653), ('KWE', 0, -0.0025873221216041993), ('VSR', 0, 0.0005792065038867544), ('VWR', 0, 0.05340557275541792), ('ZNX', 0, -0.007978723404255306), ('MWN', 0, -0.0008267499540694784), ('MZJ', 0, 0.011791329204383035), ('VEO', 0, 0.03055837563451782), ('GJA', 0, 0.018571669761944985), ('TUW', 0, 0.038928421933863526), ('HBM', 0, 0.006451612903225812), ('WNF', 0, 0.016048144433299914), ('ABM', 0, 0.019072911636890368), ('RLR', 0, -0.02470424495476682), ('GPE', 0, 0.0401529636711281), ('BUL', 0, 0.03812949640287778), ('PKU', 0, 0.041053101294065066), ('VLK', 0, 0.011434511434511276), ('VYQ', 0, -0.023718630702797373), ('EVW', 0, 0.026577102803738217), ('NQW', 0, 0.013834846519671436), ('PHV', 0, 0.005080099745685615), ('DAI', 0, 0.07095115681233928), ('WGQ', 0, 0.015110044617749728), ('JFL', 0, 0.022031166039763576), ('RLF', 0, 0.011194431824036717), ('NFR', 0, 0.017893660531697414), ('ZKY', 0, 0.013341878035617802), ('STK', 0, 0.018629657414353525), ('OWG', 0, 0.023241206030150743), ('YLF', 0, -0.009585542036309572), ('CPM', 0, 0.021901826986572694), ('TGI', 0, 0.010298661174047336), ('MGW', 0, 0.010848228122739874), ('NTR', 0, 0.03572793274742066), ('KKD', 0, 0.008977835967455286), ('JPN', 0, 0.03213533859000653), ('CGS', 0, 0.055235261298121605), ('VOX', 0, 0.056380638063806304)]"
21,10000.0,0.0,"[('YPA', 0, 0.02491496278029257), ('AOX', 0, 0.013984454930867533), ('KWE', 0, 0.02204928664072632), ('VSR', 0, 0.023154819772932544), ('VWR', 0, 0.016164584864070585), ('ZNX', 0, 0.0053619302949062106), ('MWN', 0, 0.015353498207226273), ('MZJ', 0, 0.023347066902099343), ('VEO', 0, 0.02531770268939014), ('GJA', 0, 0.02486325211337643), ('TUW', 0, 0.020145044319097503), ('HBM', 0, 0.0288461538461538), ('WNF', 0, 0.009871668311944682), ('ABM', 0, 0.031272210376687995), ('RLR', 0, 0.036984183612795804), ('GPE', 0, 0.058823529411764594), ('BUL', 0, -0.0056826056826058315), ('PKU', 0, 0.07393913416202322), ('VLK', 0, -0.00041109969167524687), ('VYQ', 0, 0.06336538461538456), ('EVW', 0, -0.0036984352773825166), ('NQW', 0, 0.02012793176972287), ('PHV', 0, 0.01313780535855013), ('DAI', 0, 0.005760921747479645), ('WGQ', 0, 0.024488439092856598), ('JFL', 0, -0.02970557308096747), ('RLF', 0, 0.011071430225717813), ('NFR', 0, 0.012054244098442916), ('ZKY', 0, 0.00890529173861784), ('STK', 0, 0.015772677059040095), ('OWG', 0, 0.024145692653979943), ('YLF', 0, 0.023682750970604446), ('CPM', 0, 0.01421647819063013), ('TGI', 0, 0.038735983690112025), ('MGW', 0, -0.008551376396838345), ('NTR', 0, -0.005349566500645621), ('KKD', 0, 0.02762072481230887), ('JPN', 0, 0.05840080357564207), ('CGS', 0, 0.04000704970038766), ('VOX', 0, 0.002343139807341927)]"
22,10000.0,0.0,"[('YPA', 0, 0.0008620835494608185), ('AOX', 0, 0.005983713090236376), ('KWE', 0, -0.0304568527918782), ('VSR', 0, -0.0031116267672773963), ('VWR', 0, -0.046276211135213345), ('ZNX', 0, -0.021333333333333353), ('MWN', 0, 0.04083665338645423), ('MZJ', 0, 0.021625766871165592), ('VEO', 0, -0.024308224442736368), ('GJA', 0, 0.04900533721494422), ('TUW', 0, -0.04976303317535551), ('HBM', 0, 0.012461059190031164), ('WNF', 0, -0.021505376344086082), ('ABM', 0, -0.03331036067080181), ('RLR', 0, 0.05412844036697246), ('GPE', 0, -0.027777777777777804), ('BUL', 0, 0.00041817674937275073), ('PKU', 0, 0.04170824186789071), ('VLK', 0, 0.014531496332853552), ('VYQ', 0, 0.0383699550893692), ('EVW', 0, 0.029126213592232893), ('NQW', 0, 0.02432906947579637), ('PHV', 0, 0.06088134851670458), ('DAI', 0, -0.0009546539379474737), ('WGQ', 0, 0.01928831524678236), ('JFL', 0, 0.008398807911135255), ('RLF', 0, -0.01979666408892833), ('NFR', 0, -0.012903225806451516), ('ZKY', 0, 0.04054267456637458), ('STK', 0, -0.03232433085614159), ('OWG', 0, -0.061938061938061825), ('YLF', 0, 0.07663759007422664), ('CPM', 0, 0.01391101199957526), ('TGI', 0, -0.02257114818449447), ('MGW', 0, 0.03783375141747703), ('NTR', 0, -0.019287833827893158), ('KKD', 0, 0.05217822675205192), ('JPN', 0, -0.006888181174805542), ('CGS', 0, -0.034231486188781496), ('VOX', 0, 0.01558441558441562)]"
23,10000.0,0.0,"[('YPA', 0, 0.04000685896366219), ('AOX', 0, 0.0013782242755097083), ('KWE', 0, 0.0458115183246074), ('VSR', 0, 0.05391591634983466), ('VWR', 0, 0.06520090978013657), ('ZNX', 0, 0.05358764759309717), ('MWN', 0, 0.035493692909960836), ('MZJ', 0, 0.022369013661612293), ('VEO', 0, 0.02540620384047266), ('GJA', 0, 0.07847671908726493), ('TUW', 0, 0.029925187032419056), ('HBM', 0, 0.03384615384615381), ('WNF', 0, 0.007992007992007999), ('ABM', 0, 0.023526615969581798), ('RLR', 0, -0.009573542210617878), ('GPE', 0, 0.00714285714285715), ('BUL', 0, 0.005155357391667892), ('PKU', 0, 0.07528735632183907), ('VLK', 0, -0.0033781501249915548), ('VYQ', 0, 0.030798258345428195), ('EVW', 0, -0.012208657047724688), ('NQW', 0, 0.01212047012732603), ('PHV', 0, 0.00953690179568687), ('DAI', 0, 0.017677974199713377), ('WGQ', 0, 0.01107102433503111), ('JFL', 0, -0.005910800644814585), ('RLF', 0, 0.025648024378616432), ('NFR', 0, 0.07038712921065855), ('ZKY', 0, 0.02625237793278368), ('STK', 0, 0.01898101898101893), ('OWG', 0, 0.03940362087326931), ('YLF', 0, -0.060815741136804005), ('CPM', 0, 0.05121491411813993), ('TGI', 0, 0.0251004016064257), ('MGW', 0, 0.012581948215350015), ('NTR', 0, 0.025907715582450783), ('KKD', 0, 0.031074536025031074), ('JPN', 0, 0.04064301376715916), ('CGS', 0, -0.002456571328303221), ('VOX', 0, -0.033759590792838884)]"
24,10000.0,0.0,"[('YPA', 0, -0.016563146997929608), ('AOX', 0, 0.0023904526825689926), ('KWE', 0, -0.025031289111389257), ('VSR', 0, 0.00888535295867941), ('VWR', 0, 0.027758007117437634), ('ZNX', 0, -0.012068965517241275), ('MWN', 0, -0.0028564227505671128), ('MZJ', 0, -0.0006975036710719447), ('VEO', 0, -0.01248439450686639), ('GJA', 0, 0.008291636883488182), ('TUW', 0, -0.0274414850686037), ('HBM', 0, 0.041666666666666706), ('WNF', 0, -0.01783944499504457), ('ABM', 0, -0.008358486185279764), ('RLR', 0, 0.03273286467486808), ('GPE', 0, -0.044326241134751775), ('BUL', 0, -0.013723315774882103), ('PKU', 0, 0.013539996436843007), ('VLK', 0, -0.005626737170361224), ('VYQ', 0, 0.017487539072400044), ('EVW', 0, -0.028651685393258512), ('NQW', 0, -0.004233700254021889), ('PHV', 0, -0.001571631205673684), ('DAI', 0, 0.006103286384976479), ('WGQ', 0, -0.005632324645793296), ('JFL', 0, -0.01378378378378373), ('RLF', 0, -0.00636057410128072), ('NFR', 0, 0.007515265382808838), ('ZKY', 0, 0.007675481957488918), ('STK', 0, -0.001102941176470456), ('OWG', 0, -0.007786885245901547), ('YLF', 0, 0.03981139152333498), ('CPM', 0, -0.026203048719737068), ('TGI', 0, 0.026444662095984284), ('MGW', 0, 0.0026159178601792275), ('NTR', 0, 0.016221198156682076), ('KKD', 0, 0.005071499833721312), ('JPN', 0, -0.01858042867903858), ('CGS', 0, -0.023746701846965725), ('VOX', 0, 0.03017469560614083)]"
25,10000.0,0.0,"[('YPA', 0, 0.0191999915789474), ('AOX', 0, 0.0005057956169316871), ('KWE', 0, 0.05263157894736833), ('VSR', 0, 0.039765091012407494), ('VWR', 0, 0.08933518005540173), ('ZNX', 0, 0.15183246073298415), ('MWN', 0, -0.01996798382340555), ('MZJ', 0, 0.02718489401564981), ('VEO', 0, 0.08791208791208797), ('GJA', 0, 0.010917340138947908), ('TUW', 0, 0.04481327800829868), ('HBM', 0, 0.0971428571428571), ('WNF', 0, 0.020181634712411634), ('ABM', 0, 0.11542964177007725), ('RLR', 0, 0.002659008721548607), ('GPE', 0, 0.3413729128014844), ('BUL', 0, 0.11595221363316935), ('PKU', 0, 0.10880646862365966), ('VLK', 0, -0.057676574856831246), ('VYQ', 0, -0.04837816893612316), ('EVW', 0, 0.1657027183342974), ('NQW', 0, -0.003482345319080097), ('PHV', 0, 0.000960374602921941), ('DAI', 0, 0.07606159589360705), ('WGQ', 0, -0.05020405291303118), ('JFL', 0, 0.18909290216497665), ('RLF', 0, 0.013064905356482706), ('NFR', 0, 0.0018648018648018251), ('ZKY', 0, 0.053933537810993575), ('STK', 0, 0.0025150288308182834), ('OWG', 0, 0.04832713754646832), ('YLF', 0, 0.04362052973307226), ('CPM', 0, -0.08747697974217308), ('TGI', 0, 0.01622137404580152), ('MGW', 0, -0.029841497619202847), ('NTR', 0, -0.008525303827317358), ('KKD', 0, -0.03304657126313181), ('JPN', 0, -0.020211880401935084), ('CGS', 0, 0.20108108108108103), ('VOX', 0, 0.033658787255909435)]"
26,10000.0,0.0,"[('YPA', 0, 0.05589522478637716), ('AOX', 0, 0.023618664289317394), ('KWE', 0, 0.021951219512195305), ('VSR', 0, 0.05441486279298921), ('VWR', 0, 0.016528925619834697), ('ZNX', 0, -0.062121212121212015), ('MWN', 0, -0.0030089408528197587), ('MZJ', 0, -0.038517935696148344), ('VEO', 0, 0.029319746133905436), ('GJA', 0, -0.026788218793828845), ('TUW', 0, 0.009928514694201748), ('HBM', 0, 0.04687499999999993), ('WNF', 0, 0.017804154302670596), ('ABM', 0, 0.00020990764063807745), ('RLR', 0, 0.004030974859446374), ('GPE', 0, -0.08022130013831259), ('BUL', 0, 0.04622166246851369), ('PKU', 0, -0.044388078630310676), ('VLK', 0, -0.017363623209376396), ('VYQ', 0, -0.012534899953466737), ('EVW', 0, 0.046638551227983015), ('NQW', 0, 0.006582689963429461), ('PHV', 0, -0.013455053309261871), ('DAI', 0, 0.012142237640936736), ('WGQ', 0, 0.020743045523576566), ('JFL', 0, 0.03226549896289464), ('RLF', 0, 0.020601307568268924), ('NFR', 0, -0.014890646812470766), ('ZKY', 0, -0.03096541069682459), ('STK', 0, 0.03493850578229198), ('OWG', 0, 0.0200945626477542), ('YLF', 0, -0.06757190470312308), ('CPM', 0, 0.04137235116044397), ('TGI', 0, -0.014084507042253554), ('MGW', 0, -0.022960298517497698), ('NTR', 0, -0.009147457006952069), ('KKD', 0, -0.06185037854484785), ('JPN', 0, -0.02587451929924506), ('CGS', 0, 0.017701770177017805), ('VOX', 0, 0.0074571215510813894)]"
